PMCID,PMID,Title,Year,Journal,DOI,Authors,Associated Keywords,Citations,Keywords Count,Score,TF,Word Count,Abstract
4065219,24478264,Asymmetric neural development in the C. elegans olfactory system,2014,"Genesis (New York, N.Y. : 2000)",10.1002/dvg.22744,"['Hsieh, Yi-Wen', 'Alqadah, Amel', 'Chuang, Chiou-Fen']","['awc neurons', 'left-right asymmetry', 'stochasticity', 'gap junctions', 'calcium signaling', 'nematode']",22,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Asymmetries in the nervous system have been observed throughout the animal kingdom. Deviations of brain asymmetries are associated with a variety of neurodevelopmental disorders; however, there has been limited progress in determining how normal asymmetry is established in vertebrates. In the C. elegans chemosensory system, two pairs of morphologically symmetrical neurons exhibit molecular and functional asymmetries. This review focuses on the development of antisymmetry of the pair of AWC olfactory neurons, from transcriptional regulation of general cell identity, establishment of asymmetry through neural network formation and calcium signaling, to the maintenance of asymmetry throughout the life of the animal. Many of the factors that are involved in AWC development have homologs in vertebrates, which may potentially function in the development of vertebrate brain asymmetry."
1876664,16776589,Organelles and Trafficking Machinery for Postsynaptic Plasticity,2006,Annual review of neuroscience,10.1146/annurev.neuro.29.051605.112808,"['Kennedy, Matthew J.', 'Ehlers, Michael D.']","['synapse', 'dendrite', 'spine', 'secretory pathway', 'golgi', 'endocytosis', 'membrane trafficking']",170,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Neurons are among the largest and most complex cells in the body. Their immense size and intricate geometry pose many unique cell-biological problems. How is dendritic architecture established and maintained? How do neurons traffic newly synthesized integral membrane proteins over such long distances to synapses? Functionally, protein trafficking to and from the postsynaptic membrane has emerged as a key mechanism underlying various forms of synaptic plasticity. Which organelles are involved in postsynaptic trafficking, and how do they integrate and respond to activity at individual synapses? Here we review what is currently known about long-range trafficking of newly synthesized postsynaptic proteins as well as the local rules that govern postsynaptic trafficking at individual synapses."
311019,11157785,Low-Complexity Regions in Plasmodium falciparum Proteins,2001,Genome Research,10.1101/gr.152201,"['Pizzi, Elisabetta', 'Frontali, Clara']",[],49,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Full-sequence data available for Plasmodium falciparum chromosomes 2 and 3 are exploited to perform a statistical analysis of the long tracts of biased amino acid composition that characterize the vast majority of P. falciparum proteins and to make a comparison with similarly defined tracts from other simple eukaryotes. When the relatively minor subset of prevalently hydrophobic segments is discarded from the set of low-complexity segments identified by current segmentation methods in P. falciparum proteins, a good correspondence is found between prevalently hydrophilic low-complexity segments and the species-specific, rapidly diverging insertions detected by multiple-alignment procedures when sequences of bona fide homologs are available. Amino acid preferences are fairly uniform in the set of hydrophilic low-complexity segments identified in the two P. falciparum chromosomes sequenced, as well as in sequenced genes from Plasmodium berghei, but differ from those observed in Saccharomyces cerevisiae and Dictyostelium discoideum. In the two plasmodial species, amino acid frequencies do not correlate with properties such as hydrophilicity, small volume, or flexibility, which might be expected to characterize residues involved in nonglobular domains but do correlate with A-richness in codons. An effect of phenotypic selection versus neutral drift, however, is suggested by the predominance of asparagine over lysine."
6133548,30117807,Ordered arrangement of dendrites within a C. elegans sensory nerve bundle,2018,eLife,10.7554/eLife.35825.020,"['Yip, Zhiqi Candice', 'Heiman, Maxwell G', 'Hobert, Oliver', 'Stainier, Didier YR', 'Hobert, Oliver']","['neural development', 'self-organization', 'dendrites', 'fasciculation', 'cell adhesion', 'c. elegans']",12,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",12086,"Biological systems are organized into well-ordered structures and can evolve new patterns when perturbed. To identify principles underlying biological order, we turned to C. elegans for its simple anatomy and powerful genetics. We developed a method to quantify the arrangement of three dendrites in the main sensory nerve bundle, and found that they exhibit a stereotyped arrangement throughout larval growth. Dendrite order does not require prominent features including sensory cilia and glial junctions. In contrast, loss of the cell adhesion molecule (CAM) CDH-4/Fat-like cadherin causes dendrites to be ordered randomly, despite remaining bundled. Loss of the CAMs PTP-3/LAR or SAX-7/L1CAM causes dendrites to adopt an altered order, which becomes increasingly random as animals grow. Misexpression of SAX-7 leads to subtle but reproducible changes in dendrite order. Our results suggest that combinations of CAMs allow dendrites to self-organize into a stereotyped arrangement and can produce altered patterns when perturbed."
2929308,20561690,Serotonin: a regulator of neuronal morphology and circuitry,2010,Trends in neurosciences,10.1016/j.tins.2010.05.005,"['Daubert, Elizabeth A.', 'Condron, Barry G.']",[],116,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Serotonin is an important neuromodulator associated with a wide range of physiological effects in the central nervous system. The exact mechanisms for how serotonin influences brain development are not well understood, although studies in invertebrate and vertebrate model organisms are beginning to unravel a regulatory role for serotonin in neuronal morphology and circuit formation. Recent data suggests a developmental window during which altered serotonin levels permanently impact circuitry, however, the temporal constraints and molecular mechanisms responsible are still under investigation. Growing evidence suggests that alterations in early serotonin signaling contribute to a number of neurodevelopmental and neuropsychiatric disorders. Thus, understanding how altered serotonin signaling affects neuronal morphology and plasticity, and ultimately animal physiology and pathophysiology, will be of great significance."
2975280,20823339,Insights Into Species Divergence and the Evolution of Hermaphroditism From Fertile Interspecies Hybrids of Caenorhabditis Nematodes,2010,Genetics,10.1534/genetics.110.120550,"['Woodruff, Gavin C.', 'Eke, Onyinyechi', 'Baird, Scott E.', 'Félix, Marie-Anne', 'Haag, Eric S.']",[],77,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"The architecture of both phenotypic variation and reproductive isolation are important problems in evolutionary genetics. The nematode genus Caenorhabditis includes both gonochoristic (male/female) and androdioecious (male/hermaprodite) species. However, the natural genetic variants distinguishing reproductive mode remain unknown, and nothing is known about the genetic basis of postzygotic isolation in the genus. Here we describe the hybrid genetics of the first Caenorhabditis species pair capable of producing fertile hybrid progeny, the gonochoristic Caenorhabditis sp. 9 and the androdioecious C. briggsae. Though many interspecies F1 arrest during embryogenesis, a viable subset develops into fertile females and sterile males. Reciprocal parental crosses reveal asymmetry in male-specific viability, female fertility, and backcross viability. Selfing and spermatogenesis are extremely rare in XX F1, and almost all hybrid self-progeny are inviable. Consistent with this, F1 females do not express male-specific molecular germline markers. We also investigated three approaches to producing hybrid hermaphrodites. A dominant mutagenesis screen for self-fertile F1 hybrids was unsuccessful. Polyploid F1 hybrids with increased C. briggsae genomic material did show elevated rates of selfing, but selfed progeny were mostly inviable. Finally, the use of backcrosses to render the hybrid genome partial homozygous for C. briggsae alleles did not increase the incidence of selfing or spermatogenesis relative to the F1 generation. These hybrid animals were genotyped at 23 loci, and significant segregation distortion (biased against C. briggsae) was detected at 13 loci. This, combined with an absence of productive hybrid selfing, prevents formulation of simple hypotheses about the genetic architecture of hermaphroditism. In the near future, this hybrid system will likely be fruitful for understanding the genetics of reproductive isolation in Caenorhabditis."
6503985,30890567,Lineage context switches the function of a C. elegans Pax6 homolog in determining a neuronal fate,2019,"Development (Cambridge, England)",10.1242/dev.168153,"['Brandt, Julia P.', 'Rossillo, Mary', 'Du, Zhuo', 'Ichikawa, David', 'Barnes, Kristopher', 'Chen, Allison', 'Noyes, Marcus', 'Bao, Zhirong', 'Ringstad, Niels']","['c. elegans', 'chemosensory', 'nervous system', 'vab-3']",7,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"The sensory nervous system of C. elegans comprises cells with varied molecular and functional characteristics, and is, therefore, a powerful model for understanding mechanisms that generate neuronal diversity. We report here that VAB-3, a C. elegans homolog of the homeodomain-containing protein Pax6, has opposing functions in regulating expression of a specific chemosensory fate. A homeodomain-only short isoform of VAB-3 is expressed in BAG chemosensory neurons, where it promotes gene expression and cell function. In other cells, a long isoform of VAB-3, comprising a Paired homology domain and a homeodomain, represses expression of ETS-5, a transcription factor required for expression of BAG fate. Repression of ets-5 requires the Eyes Absent homolog EYA-1 and the Six-class homeodomain protein CEH-32. We determined sequences that mediate high-affinity binding of ETS-5, VAB-3 and CEH-32. The ets-5 locus is enriched for ETS-5-binding sites but lacks sequences that bind VAB-3 and CEH-32, suggesting that these factors do not directly repress ets-5 expression. We propose that a promoter-selection system together with lineage-specific expression of accessory factors allows VAB-3/Pax6 to either promote or repress expression of specific cell fates in a context-dependent manner.'], b'"
11775657,39882098,"'], b'The': [b'C'], b'', b'FF', b'FF', b'FF ', b'FF', b'N', b'FF', b'N', b'FF', b'N', b'FF', b'FF', b'N', b'FF', b'N', b'FF', b'FF', b'FF', b'FF', b'FF', b'FF', b'', b''], b'neur': [b' is important for attraction to 1-butanol in', b' detects the attractive odorant 1-butanol. Because few odorants that are specifically recognized by the AWC', b' have been identified, we hope that the identification of this additional odorant will facilitate studies of the role of the AWC', b' in odor detection and discrimination.', b' important for attraction of', b's), and', b's) to different dilutions of 1-butanol compared to N2 by ANOVA with Dunnett for each dilution, n ≥ 6 assays. (', b', resulting in two AWC', b's', b' and has two AWC', b's', b's does not seem to increase chemotaxis to 1-butanol. Taken together, these results suggest that AWC', b' in the strain was not sufficient for complete rescue or that other neurons in addition to AWC are involved in chemotaxis to 1-butanol.'], b'Caenorhabditis elegans', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">C. elegans', b'c toggle=""yes"">nsy-1(ky542)', b'c toggle=""yes"">nsy-7(tm3080)', b'c toggle=""yes""> tax-4(p678)', b'c toggle=""yes"">tax-4', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">E. coli', b'c toggle=""yes"">Flavobacterium sp.', b'c toggle=""yes"">Providencia sp.', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">', b'c toggle=""yes"">ceh-36*p', b'c toggle=""yes"">ceh-36', b'c toggle=""yes"">C. elegans'], b'",2025,microPublication Biology,10.17912/micropub.biology.001370,"['Brown, Vaughn E.', 'Bradley, Ella', 'Asaed, Tymmaa A.', 'Lo, Sokhna B.', 'Bellini, Zach S.', 'Blackett, Dylan J.', 'Callaway, Jeremy J.', 'Hallesy, Jacob', 'Joshlin, Zoey E.', 'Kaneko, Taryn L.', 'Kaneshiro, Catie H.', 'Kidd, Kae R.', 'Lee, Jacinda', 'Leung, Kaitlyn M.', 'Li, Janelle S.', 'Luo, Ben P.', 'Mbaeri, Charlene C.', 'O’Neill, Alanna', 'Omomofe, Precious', 'Schmidt, James D.', 'Truong, Minh', 'Glater, Elizabeth E.', 'Young, Jared']",[],1,"{'lsy-6': 0, 'che-1': 2}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"'], b'C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=6239"" ext-link-type=""uri"">C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=6239"" ext-link-type=""uri"">C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=6239"" ext-link-type=""uri"">C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00041075"" ext-link-type=""wormbase"">HB101', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00000001"" ext-link-type=""wormbase"">N2', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=6239"" ext-link-type=""uri"">C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=6239"" ext-link-type=""uri"">C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000483"" ext-link-type=""wormbase"">che-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003854"" ext-link-type=""wormbase"">odr-7', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00002987"" ext-link-type=""wormbase"">lim-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003889"" ext-link-type=""wormbase"">osm-9', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003822"" ext-link-type=""wormbase"">nsy-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003822"" ext-link-type=""wormbase"">nsy-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00044508"" ext-link-type=""wormbase"">nsy-7', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003822"" ext-link-type=""wormbase"">nsy-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00044508"" ext-link-type=""wormbase"">nsy-7', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003822"" ext-link-type=""wormbase"">nsy-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00044508"" ext-link-type=""wormbase"">nsy-7', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00000001"" ext-link-type=""wormbase"">N2', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">TAX-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">tax-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">tax-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">tax-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00002987"" ext-link-type=""wormbase"">lim-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00088450"" ext-link-type=""wormbase"">ky403', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=6239"" ext-link-type=""uri"">C. elegans', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00000001"" ext-link-type=""wormbase"">N2', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00060819"" ext-link-type=""wormbase"">CX6339', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00088459"" ext-link-type=""wormbase"">ky640', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00030787"" ext-link-type=""wormbase"">PR680', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000483"" ext-link-type=""wormbase"">che-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00095118"" ext-link-type=""wormbase"">p680', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00005258"" ext-link-type=""wormbase"">CX3937', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00002987"" ext-link-type=""wormbase"">lim-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00088450"" ext-link-type=""wormbase"">ky403', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00005213"" ext-link-type=""wormbase"">CX4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003854"" ext-link-type=""wormbase"">odr-7', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00088384"" ext-link-type=""wormbase"">ky4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00005214"" ext-link-type=""wormbase"">CX10', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003889"" ext-link-type=""wormbase"">osm-9', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00088387"" ext-link-type=""wormbase"">ky10', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00057815"" ext-link-type=""wormbase"">CX13078', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">tax-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00095116"" ext-link-type=""wormbase"">p678', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00060820"" ext-link-type=""wormbase"">CX9190', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00003822"" ext-link-type=""wormbase"">nsy-1', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00088453"" ext-link-type=""wormbase"">ky542', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00060822"" ext-link-type=""wormbase"">CX10232', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00044508"" ext-link-type=""wormbase"">nsy-7', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00251860"" ext-link-type=""wormbase"">tm3080', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBStrain00060821"" ext-link-type=""wormbase"">CX15111', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">tax-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBVar00095116"" ext-link-type=""wormbase"">p678', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBTransgene00033905"" ext-link-type=""wormbase"">kyEx5046', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00000457"" ext-link-type=""wormbase"">ceh-36', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00006526"" ext-link-type=""wormbase"">tax-4', b'ink xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""WBGene00001250"" ext-link-type=""wormbase"">elt-2'], b'', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>', b'ic>'], b'uses': [b'hemosensation to recognize a variety of odors, many of which are released by bacteria, the major food source of', b'hemosensation to detect odors in its environment. Bacteria which are the major food source of'], b'. Sp': [b'ific amphid sensory neurons are known to detect different odorants. Here we show that the AWC'], b'"
4961389,27459302,Aversive Behavior in the Nematode C. elegans Is Modulated by cGMP and a Neuronal Gap Junction Network,2016,PLoS Genetics,10.1371/journal.pgen.1006153,"['Krzyzanowski, Michelle C.', 'Woldemariam, Sarah', 'Wood, Jordan F.', 'Chaubey, Aditi H.', 'Brueggemann, Chantal', 'Bowitch, Alexander', 'Bethke, Mary', 'L’Etoile, Noelle D.', 'Ferkey, Denise M.', 'Chisholm, Andrew D.']",[],24,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",8871,"All animals rely on their ability to sense and respond to their environment to survive. However, the suitability of a behavioral response is context-dependent, and must reflect both an animal’s life history and its present internal state. Based on the integration of these variables, an animal’s needs can be prioritized to optimize survival strategies. Nociceptive sensory systems detect harmful stimuli and allow for the initiation of protective behavioral responses. The polymodal ASH sensory neurons are the primary nociceptors in C. elegans. We show here that the guanylyl cyclase ODR-1 functions non-cell-autonomously to downregulate ASH-mediated aversive behaviors and that ectopic cGMP generation in ASH is sufficient to dampen ASH sensitivity. We define a gap junction neural network that regulates nociception and propose that decentralized regulation of ASH signaling can allow for rapid correlation between an animal’s internal state and its behavioral output, lending modulatory flexibility to this hard-wired nociceptive neural circuit."
3855022,24243022,Modular control of glutamatergic neuronal identity in C.elegans by distinct homeodomain proteins,2013,Cell,10.1016/j.cell.2013.09.052,"['Serrano-Saiz, Esther', 'Poole, Richard J.', 'Felton, Terry', 'Zhang, Feifan', 'De La Cruz, Estanisla Daniel', 'Hobert, Oliver']",[],166,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"The choice of using one of many possible neurotransmitter systems is a critical step in defining the identity of an individual neuron type. We show here that the key defining feature of glutamatergic neurons, the vesicular glutamate transporter EAT-4/VGLUT is expressed in 38 of the 118 anatomically defined neuron classes of the C.elegans nervous system. We show that eat-4/VGLUT expression is controlled in a modular manner, with distinct cis-regulatory modules driving expression in distinct glutamatergic neuron classes. We identify 13 different transcription factors, 11 of them homeodomain proteins, that act in specific combinations in 25 different glutamatergic neuron classes to initiate and maintain eat-4/VGLUT expression. We show that the adoption of a glutamatergic phenotype is linked to the adoption of other terminal identity features of a neuron, including cotransmitter phenotypes. Examination of mouse orthologs of these homeodomain proteins resulted in the identification of mouse LHX1 as a regulator of glutamatergic neurons in the brainstem."
3748950,18592415,A C. elegans homolog of Huntingtin-Associated Protein 1 is Expressed in Chemosensory Neurons and in a Number of Other Somatic Cell Types,2008,Journal of molecular neuroscience : MN,10.1007/s12031-008-9109-z,"['Mercer, Kristina B.', 'Szlam, Sarah M.', 'Manning, Erin', 'Gernert, Kim M.', 'Walthall, Walter W.', 'Benian, Guy M.', 'Gutekunst, Claire-Anne']","['huntington', 'localization', 'amphid', 'phasmid', 'stigmoid body']",5,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",0,"Huntingtin Associated Protein 1 (HAP1) is a binding partner for huntingtin, the protein responsible for Huntington’s Disease. In mammals, HAP1 is mostly found in brain where it is expressed in neurons. Although several functions have been proposed for HAP1, its role has not yet been clearly established. Here we report on the identification of a HAP1 C.elegans homolog called T27A3.1. T27A3.1 shows conservation with rat and human HAP1 as well as with Milton, a Drosophila HAP1 homolog. To determine the cellular expression of T27A3.1 (multiple isoforms; a-e), we generated several transgenic worm lines expressing a fluorescent reporter protein (GFP and DsRed2) or full length T27A3.1a/c isoforms fused to GFP under the control of the promoter for T27A3.1. We have found that T27A3.1 is expressed in many cell types including a subset of chemosensory neurons in the head and tail. These include the amphid chemosensory neurons ASKL and R, ASIL and R, ADFL and ASEL; the phasmid neurons PHBL and R; and the CAN neurons which are required for worm survival. Furthermore, we show that the subcellular localization of T27A3.1a/c resemble that of mammalian HAP1 and that T27A3.1a/c localize to stigmoid body like structures."
3093620,21549331,Genome-Wide Analysis of Self-Renewal in Drosophila Neural Stem Cells by Transgenic RNAi,2011,Cell Stem Cell,10.1016/j.stem.2011.02.022,"['Neumüller, Ralph\xa0A.', 'Richter, Constance', 'Fischer, Anja', 'Novatchkova, Maria', 'Neumüller, Klaus\xa0G.', 'Knoblich, Juergen\xa0A.']",[],161,"{'lsy-6': 0, 'che-1': 0}",0.0,"{'lsy-6': 0.0, 'che-1': 0.0}",5478,"The balance between stem cell self-renewal and differentiation is precisely controlled to ensure tissue homeostasis and prevent tumorigenesis. Here we use genome-wide transgenic RNAi to identify 620 genes potentially involved in controlling this balance in Drosophila neuroblasts. We quantify all phenotypes and derive measurements for proliferation, lineage, cell size, and cell shape. We identify a set of transcriptional regulators essential for self-renewal and use hierarchical clustering and integration with interaction data to create functional networks for the control of neuroblast self-renewal and differentiation. Our data identify key roles for the chromatin remodeling Brm complex, the spliceosome, and the TRiC/CCT-complex and show that the alternatively spliced transcription factor Lola and the transcriptional elongation factors Ssrp and Barc control self-renewal in neuroblast lineages. As our data are strongly enriched for genes highly expressed in murine neural stem cells, they are likely to provide valuable insights into mammalian stem cell biology as well."
3779813,24065887,microRNA function in left-right neuronal asymmetry: perspectives from C. elegans,2013,Frontiers in Cellular Neuroscience,10.3389/fncel.2013.00158,"['Alqadah, Amel', 'Hsieh, Yi-Wen', 'Chuang, Chiou-Fen']","['microrna', 'neuronal asymmetry', 'sensory neurons', 'calcium signaling', 'c. elegans']",11,"{'lsy-6': 20, 'che-1': 3}",20.349681340609592,"{'lsy-6': 0.007501875468867217, 'che-1': 0.0011252813203300824}",2666,"Left–right asymmetry in anatomical structures and functions of the nervous system is present throughout the animal kingdom. For example, language centers are localized in the left side of the human brain, while spatial recognition functions are found in the right hemisphere in the majority of the population. Disruption of asymmetry in the nervous system is correlated with neurological disorders. Although anatomical and functional asymmetries are observed in mammalian nervous systems, it has been a challenge to identify the molecular basis of these asymmetries. C. elegans has emerged as a prime model organism to investigate molecular asymmetries in the nervous system, as it has been shown to display functional asymmetries clearly correlated to asymmetric distribution and regulation of biologically relevant molecules. Small non-coding RNAs have been recently implicated in various aspects of neural development. Here, we review cases in which microRNAs are crucial for establishing left–right asymmetries in the C. elegans nervous system. These studies may provide insight into how molecular and functional asymmetries are established in the human brain."
